Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method
101417,27-06-2024,Tandoori Express,Sandwich,Snacks,786.42,1,29,bangalore,2.5,Wallet
101418,11-02-2024,Healthy Bites,Pasta,Italian,896.14,6,49,Mumbai,3.4,Card
101419,15-04-2024,Burger Hub,Salad,Healthy,1128.21,1,90,mumbai,4.1,Cash
101420,07-06-2024,Healthy Bites,Coffee,Beverages,767.89,8,73,mumbai,2.4,Wallet
101421,12-05-2024,Pizza Nation,Sushi,Japanese,354.83,5,69,Bangalore,4.4,UPI
101422,03-06-2024,Healthy Bites,Salad,Healthy,837.17,5,78,Pune,2.2,Wallet
101423,12-04-2024,Pasta Point,Burger,Fast Food,247.94,1,27,Hyderabad,1.2,Cash
101424,22-05-2024,Wok Station,Burger,Fast Food,839.19,2,10,Pune,3.2,Cash
101425,invalid_date,Biryani House,Noodles,Chinese,1237.02,8,23,Chennai,2.7,Card
101426,01-04-2024,Burger Hub,Burger,Fast Food,,7,86,delhi,1.8,Card
101427,05-01-2024,Sushi World,Paneer Tikka,Indian,1469.82,5,82,Kolkata,4,Wallet
101428,18-03-2024,Cafe Aroma,Pasta,Italian,1221.18,0,25,mumbai,6,UPI
101429,05-04-2024,Healthy Bites,Paneer Tikka,Indian,638.62,6,81,Delhi,2.6,Wallet
101430,15-02-2024,Spice Villa,Pasta,Italian,1372.43,7,27,DELHI,2.7,Cash
101431,09-04-2024,Burger Hub,Paneer Tikka,Indian,385.95,5,13,mumbai,2.2,Card
101432,14-03-2024,Healthy Bites,Noodles,Chinese,700.64,4,50,Bangalore,,UPI
101433,24-01-2024,Spice Villa,Pizza,Fast Food,1303.83,1,60,delhi,1.7,Wallet
101434,22-05-2024,Spice Villa,Biryani,Indian,737.91,5,79,Pune,3.5,Card
101435,08-05-2024,Pasta Point,Sandwich,Snacks,909.93,6,50,Bangalore,1.5,Cash
101436,03-04-2024,Pizza Nation,Coffee,Beverages,1381.06,2,68,Bangalore,2.9,UPI
101437,28-06-2024,Biryani House,Sushi,Japanese,1119.16,5,69,Hyderabad,3.3,Wallet
101438,01-02-2024,Tandoori Express,Biryani,Indian,1359.85,6,75,bangalore,1.9,Cash
101439,14-02-2024,Sushi World,Pizza,Fast Food,994.92,3,14,Kolkata,3,Cash
101440,26-06-2024,Spice Villa,Noodles,Chinese,754.81,two,18,Bangalore,1.5,UPI
101441,18-02-2024,Sushi World,Noodles,Chinese,1224.2,2,23,bangalore,3.7,Wallet
101442,11-04-2024,Biryani House,Pizza,Fast Food,618.04,7,18,Hyderabad,1.9,Card
101443,16-05-2024,Cafe Aroma,Salad,Healthy,1366.57,,,Pune,3.3,Card
101444,11-05-2024,Pizza Nation,Pasta,Italian,847.23,5,31,mumbai,2.6,Wallet
101445,12-05-2024,Pasta Point,Paneer Tikka,Indian,876.68,8,83,Hyderabad,3.1,Cash
101446,25-04-2024,Spice Villa,Pasta,Italian,1138.17,5,34,Chennai,4.6,Cash
101447,07-05-2024,Healthy Bites,Noodles,Chinese,1380.58,6,44,DELHI,1.8,Wallet
101448,30-01-2024,Pizza Nation,Sandwich,Snacks,1111.09,4,53,Hyderabad,4.4,UPI
101449,26-05-2024,Biryani House,Paneer Tikka,Indian,193.3,6,12,DELHI,3.5,Cash
101450,05-04-2024,Biryani House,Coffee,Beverages,605.98,7,84,Pune,4.3,Card
101451,06-01-2024,Wok Station,Sandwich,Snacks,1151.45,1,50,delhi,3.7,Cash
101452,21-03-2024,Sushi World,Paneer Tikka,Indian,193.34,3,70,Mumbai,3.6,Wallet
101453,28-04-2024,Healthy Bites,Burger,Fast Food,834.19,2,51,delhi,2.2,Card
101454,25-05-2024,Biryani House,Sandwich,Snacks,1155.69,8,54,Bangalore,3.4,UPI
101455,15-06-2024,Burger Hub,Paneer Tikka,Indian,969.82,7,47,bangalore,2,Wallet
101456,06-06-2024,Healthy Bites,Biryani,Indian,344.03,2,47,DELHI,4.8,UPI
101457,04-03-2024,Biryani House,Coffee,Beverages,120.01,7,58,Kolkata,2.4,Cash
101458,22-02-2024,Tandoori Express,Salad,Healthy,1240.14,2,-5,Pune,2.3,Card
101459,23-02-2024,Tandoori Express,Salad,Healthy,610.09,1,37,Kolkata,-1,Cash
101460,27-05-2024,Tandoori Express,Sushi,Japanese,723.67,4,37,bangalore,3.3,Wallet
101461,12-03-2024,Tandoori Express,Salad,Healthy,1302,1,32,Kolkata,4.1,Wallet
101462,04-02-2024,Pasta Point,Sushi,Japanese,577.86,4,52,delhi,4.6,Wallet
101463,09-01-2024,Sushi World,Sushi,Japanese,1454.33,7,44,Mumbai,4.1,Cash
101464,13-03-2024,Biryani House,Sandwich,Snacks,747.25,6,38,Chennai,1.9,Cash
101465,02-02-2024,Pizza Nation,Sushi,Japanese,91.97,three,63,Bangalore,1.7,Card
101466,28-04-2024,Burger Hub,Pasta,Italian,176.3,4,88,mumbai,-1,Card
101467,21-05-2024,Burger Hub,Pizza,Fast Food,-403,4,57,Delhi,2,Wallet
101468,08-02-2024,Tandoori Express,Paneer Tikka,Indian,980.69,5,69,mumbai,-1,Wallet
101469,26-06-2024,Spice Villa,Biryani,Indian,190.94,5,33,Mumbai,2.1,UPI
101470,13-01-2024,Pizza Nation,Salad,Healthy,1256.38,three,65,DELHI,2.5,Wallet
101471,02-04-2024,Spice Villa,Coffee,Beverages,1400.55,two,63,Kolkata,1.3,Cash
101472,invalid_date,Pasta Point,Burger,Fast Food,938.98,0,52,Chennai,3.3,UPI
101473,24-05-2024,Biryani House,Paneer Tikka,Indian,1148.74,two,23,Kolkata,4.3,Wallet
101474,06-05-2024,Cafe Aroma,Pizza,Fast Food,343.61,three,45,DELHI,4.2,Cash
101475,03-02-2024,Burger Hub,Coffee,Beverages,515.08,3,48,DELHI,4.1,Cash
101476,19-06-2024,Burger Hub,Salad,Healthy,337.14,5,28,Hyderabad,4.7,Card
101477,21-03-2024,Biryani House,Sushi,Japanese,753.73,1,33,DELHI,3.5,Wallet
101478,26-06-2024,Pizza Nation,Salad,Healthy,935.8,1,27,Kolkata,2.4,Card
101479,28-06-2024,Cafe Aroma,Pizza,Fast Food,230.19,2,65,Hyderabad,2.6,Wallet
101480,03-01-2024,Biryani House,Sushi,Japanese,1203.45,7,69,mumbai,1.2,Card
101481,03-02-2024,Tandoori Express,Coffee,Beverages,1143.87,2,72,mumbai,4.4,Cash
101482,24-03-2024,Cafe Aroma,Burger,Fast Food,1111.06,4,90,mumbai,1.8,Card
101483,17-02-2024,Cafe Aroma,Sandwich,Snacks,1421.26,3,77,Delhi,2.1,UPI
101484,23-02-2024,Spice Villa,Pizza,Fast Food,1112.13,3,55,Delhi,1,Cash
101485,12-05-2024,Burger Hub,Burger,Fast Food,615.2,7,85,Hyderabad,1,Cash
101486,24-06-2024,Tandoori Express,Pizza,Fast Food,1213.62,0,90,Chennai,1.9,Wallet
101487,20-05-2024,Burger Hub,Paneer Tikka,Indian,849.32,5,20,mumbai,4.5,Wallet
101488,24-04-2024,Burger Hub,Biryani,Indian,-467,4,22,delhi,2,Cash
101489,20-03-2024,Pizza Nation,Noodles,Chinese,868.52,5,28,Delhi,4.9,UPI
101490,05-03-2024,Burger Hub,Sushi,Japanese,not_available,7,-5,,3.4,Card
101491,18-05-2024,Cafe Aroma,Salad,Healthy,1096.88,3,12,,3.8,UPI
101492,08-05-2024,Sushi World,Pasta,Italian,926.98,1,60,Chennai,3.1,Card
101493,invalid_date,Spice Villa,Noodles,Chinese,1201.33,4,30,mumbai,1.9,Cash
101494,09-06-2024,Healthy Bites,Pasta,Italian,1175.66,6,24,Pune,4.8,Card
101495,invalid_date,Healthy Bites,Noodles,Chinese,1025.09,1,32,delhi,2.1,UPI
101496,09-06-2024,Sushi World,Sandwich,Snacks,730.76,two,26,Bangalore,5,Cash
101497,07-03-2024,Burger Hub,Pasta,Italian,455.58,6,-5,,1.9,Cash
101498,28-01-2024,Spice Villa,Sushi,Japanese,1469.43,4,48,Bangalore,4.9,UPI
101499,01-03-2024,Pasta Point,Burger,Fast Food,1135.8,4,49,bangalore,1.6,Cash
101500,16-02-2024,Cafe Aroma,Coffee,Beverages,311.72,2,26,Delhi,3.7,Wallet
101501,08-06-2024,Cafe Aroma,Salad,Healthy,1403.27,3,45,bangalore,4.8,Wallet
101502,04-01-2024,Tandoori Express,Sandwich,Snacks,496.7,2,84,delhi,1.8,Card
101503,19-03-2024,Healthy Bites,Sandwich,Snacks,507.9,4,44,,2.2,Wallet
101504,01-04-2024,Spice Villa,Sandwich,Snacks,294.16,7,87,DELHI,2.4,Cash
101505,20-05-2024,Tandoori Express,Salad,Healthy,992.8,2,88,DELHI,1.8,Wallet
101506,15-02-2024,Burger Hub,Biryani,Indian,689.23,6,46,Kolkata,4.5,Card
101507,16-02-2024,Cafe Aroma,Paneer Tikka,Indian,1490.16,1,22,Bangalore,5,Card
101508,15-05-2024,Tandoori Express,Biryani,Indian,1111.21,1,61,Mumbai,3.4,Wallet
101509,21-02-2024,Pizza Nation,Pasta,Italian,991.44,1,35,Chennai,5,Cash
101510,26-01-2024,Pizza Nation,Pizza,Fast Food,126.06,0,40,Chennai,3.8,Wallet
101511,14-01-2024,Pizza Nation,Burger,Fast Food,1155.89,3,55,mumbai,3.5,Cash
101512,22-04-2024,Tandoori Express,Paneer Tikka,Indian,983.31,6,11,Bangalore,1.3,UPI
101513,02-06-2024,Burger Hub,Pizza,Fast Food,316.38,8,10,,4.1,UPI
101514,01-06-2024,Pizza Nation,Coffee,Beverages,230.21,-1,29,Hyderabad,1.8,Wallet
101515,28-01-2024,Biryani House,Sushi,Japanese,251.27,6,15,Delhi,2.7,UPI
101516,20-06-2024,Wok Station,Sushi,Japanese,-331,8,74,Mumbai,6,UPI
101517,21-05-2024,Cafe Aroma,Biryani,Indian,310.42,7,59,Chennai,4.1,Card
101518,06-02-2024,Biryani House,Salad,Healthy,-399,two,56,Delhi,4.8,Cash
101519,15-06-2024,Tandoori Express,Salad,Healthy,631.52,two,15,mumbai,4.8,UPI
101520,17-01-2024,Sushi World,Sushi,Japanese,1066.67,4,46,Delhi,2.2,Card
101521,19-01-2024,Cafe Aroma,Pizza,Fast Food,1229.48,6,15,,2.5,Card
101522,20-05-2024,Cafe Aroma,Sandwich,Snacks,654.08,4,88,Delhi,1.9,Card
101523,29-05-2024,Pizza Nation,Burger,Fast Food,472.11,5,29,delhi,4.3,Card
101524,25-03-2024,Sushi World,Coffee,Beverages,535.75,2,19,DELHI,4.6,UPI
101525,20-06-2024,Pasta Point,Paneer Tikka,Indian,786.81,6,58,Chennai,3.6,UPI
101526,10-01-2024,Cafe Aroma,Biryani,Indian,,6,64,Chennai,2.9,Cash
101527,13-06-2024,Biryani House,Burger,Fast Food,1254.21,6,43,Chennai,2.9,Cash
101528,18-03-2024,Pizza Nation,Biryani,Indian,515.79,1,66,Bangalore,1.3,Wallet
101529,17-02-2024,Cafe Aroma,Pasta,Italian,-220,7,61,mumbai,4.6,Cash
101530,29-06-2024,Cafe Aroma,Coffee,Beverages,273.27,7,28,Bangalore,1.3,UPI
101531,01-05-2024,Cafe Aroma,Sandwich,Snacks,1062.11,3,77,bangalore,3,Cash
101532,invalid_date,Wok Station,Sushi,Japanese,823.11,4,52,Delhi,4.1,UPI
101533,03-01-2024,Sushi World,Coffee,Beverages,1133.93,6,67,Pune,2,Card
101534,29-06-2024,Biryani House,Salad,Healthy,,6,30,Mumbai,1.3,Card
101535,14-02-2024,Spice Villa,Pasta,Italian,1301.65,3,36,DELHI,3.8,Wallet
101536,12-02-2024,Pizza Nation,Pizza,Fast Food,1267,8,25,mumbai,1.4,UPI
101537,18-04-2024,Wok Station,Paneer Tikka,Indian,490.31,7,39,Delhi,1.7,UPI
101538,06-05-2024,Spice Villa,Paneer Tikka,Indian,1355.85,1,44,Delhi,2.6,Wallet
101539,11-01-2024,Burger Hub,Sandwich,Snacks,719.82,1,20,Pune,1.8,Cash
101540,29-01-2024,Tandoori Express,Burger,Fast Food,376.32,8,45,Chennai,1.9,UPI
101541,07-03-2024,Tandoori Express,Paneer Tikka,Indian,695.19,1,82,Bangalore,6,Card
101542,10-02-2024,Healthy Bites,Pizza,Fast Food,938.69,3,73,delhi,4.4,Wallet
101543,13-02-2024,Pasta Point,Biryani,Indian,503.82,7,-5,DELHI,3.6,Card
101544,06-05-2024,Sushi World,Noodles,Chinese,455.98,6,-5,bangalore,1,Cash
101545,05-04-2024,Burger Hub,Pasta,Italian,1024.45,3,31,mumbai,1.3,UPI
101546,22-02-2024,Burger Hub,Paneer Tikka,Indian,849.94,4,30,DELHI,1.8,UPI
101547,23-06-2024,Pizza Nation,Noodles,Chinese,-383,1,38,Mumbai,2.1,Wallet
101548,04-03-2024,Wok Station,Paneer Tikka,Indian,1228.12,4,41,DELHI,1.6,Wallet
101549,28-05-2024,Burger Hub,Pasta,Italian,117.85,4,44,Bangalore,1.4,Wallet
101550,20-03-2024,Healthy Bites,Noodles,Chinese,270.13,two,61,mumbai,2.9,UPI
101551,26-01-2024,Burger Hub,Pizza,Fast Food,925.32,2,67,DELHI,4.9,Wallet
101552,22-03-2024,Pizza Nation,Coffee,Beverages,221.82,7,64,Kolkata,2.1,Wallet
101553,17-06-2024,Cafe Aroma,Sushi,Japanese,1366.1,7,39,Kolkata,,Card
101554,22-03-2024,Spice Villa,Noodles,Chinese,351.29,2,39,Mumbai,2.4,UPI
101555,12-06-2024,Healthy Bites,Pizza,Fast Food,505.31,1,66,Chennai,3.4,UPI
101556,28-06-2024,Tandoori Express,Noodles,Chinese,297.72,4,42,delhi,3.7,UPI
101557,01-03-2024,Tandoori Express,Burger,Fast Food,766.01,,83,Hyderabad,1.8,Wallet
101558,13-05-2024,Pizza Nation,Noodles,Chinese,956.87,0,47,Kolkata,2.1,Card
101559,05-01-2024,Wok Station,Sandwich,Snacks,1129.12,6,71,mumbai,4.2,Wallet
101560,29-05-2024,Spice Villa,Coffee,Beverages,1186.06,4,50,Kolkata,1.3,UPI
101561,17-03-2024,Spice Villa,Pasta,Italian,92.24,3,61,Kolkata,4.5,Wallet
101562,11-03-2024,Healthy Bites,Biryani,Indian,1330.75,2,31,Hyderabad,2,UPI
101563,08-03-2024,Burger Hub,Paneer Tikka,Indian,939.79,7,66,Bangalore,2.6,Cash
101564,13-01-2024,Pasta Point,Paneer Tikka,Indian,342.86,5,12,delhi,3.5,UPI
101565,26-02-2024,Pasta Point,Biryani,Indian,845.02,3,69,Delhi,4.8,Cash
101566,17-04-2024,Burger Hub,Salad,Healthy,283.86,1,45,Delhi,4.7,Wallet
101567,10-03-2024,Spice Villa,Salad,Healthy,390.11,6,,Chennai,1.7,Wallet
101568,13-03-2024,Sushi World,Pasta,Italian,371.93,4,24,bangalore,6,Card
101569,17-06-2024,Sushi World,Pasta,Italian,632.51,5,35,Kolkata,2.9,Card
101570,12-01-2024,Cafe Aroma,Coffee,Beverages,1147.91,4,87,bangalore,3.5,Cash
101571,14-02-2024,Pasta Point,Coffee,Beverages,222.12,1,73,DELHI,3.3,Cash
101572,19-04-2024,Tandoori Express,Pasta,Italian,712.32,5,73,Mumbai,2.1,Wallet
101573,05-02-2024,Tandoori Express,Paneer Tikka,Indian,1160.41,three,57,Hyderabad,2.5,Cash
101574,27-03-2024,Biryani House,Sushi,Japanese,812.32,5,11,Bangalore,1.9,Wallet
101575,16-05-2024,Spice Villa,Sushi,Japanese,1111.08,1,14,Pune,1.9,Wallet
101576,08-03-2024,Tandoori Express,Burger,Fast Food,999.51,2,68,Chennai,4.6,Cash
101577,03-02-2024,Cafe Aroma,Salad,Healthy,1148.47,6,42,bangalore,4.4,UPI
101578,04-06-2024,Wok Station,Salad,Healthy,1359.89,6,21,Delhi,4.3,UPI
101579,15-06-2024,Biryani House,Coffee,Beverages,317.05,1,49,Kolkata,3.8,Wallet
101580,18-04-2024,Tandoori Express,Burger,Fast Food,595.94,7,late,Mumbai,2.8,UPI
101581,16-02-2024,Cafe Aroma,Burger,Fast Food,704.84,7,25,Chennai,1.5,Card
101582,26-05-2024,Healthy Bites,Pizza,Fast Food,,6,15,mumbai,4,UPI
101583,12-06-2024,Healthy Bites,Sandwich,Snacks,795.28,7,,DELHI,4.4,UPI
101584,14-04-2024,Biryani House,Pizza,Fast Food,,2,61,DELHI,2.8,Cash
101585,10-05-2024,Cafe Aroma,Pizza,Fast Food,900.59,1,84,delhi,4.1,UPI
101586,02-01-2024,Pizza Nation,Coffee,Beverages,674.52,4,39,mumbai,2.8,Card
101587,24-03-2024,Cafe Aroma,Pasta,Italian,303.98,4,21,Pune,1.9,Cash
101588,17-05-2024,Tandoori Express,Pizza,Fast Food,883.12,8,late,Delhi,2.4,Card
101589,26-06-2024,Healthy Bites,Sushi,Japanese,1441.2,5,41,,3.8,Cash
101590,26-02-2024,Wok Station,Coffee,Beverages,749.5,1,58,Bangalore,2.1,Cash
101591,24-04-2024,Cafe Aroma,Pizza,Fast Food,438.69,3,75,delhi,1,Wallet
101592,12-05-2024,Healthy Bites,Burger,Fast Food,665.42,8,36,delhi,3.5,Wallet
101593,24-03-2024,Cafe Aroma,Pasta,Italian,315.16,3,47,Delhi,4.4,Cash
101594,17-04-2024,Spice Villa,Coffee,Beverages,1016.87,3,69,bangalore,1.4,Cash
101595,02-03-2024,Cafe Aroma,Paneer Tikka,Indian,323.52,7,81,Chennai,1.5,Cash
101596,13-06-2024,Cafe Aroma,Pasta,Italian,1359.92,5,86,Kolkata,3.6,Wallet
101597,29-05-2024,Pizza Nation,Burger,Fast Food,1124.81,3,57,DELHI,3.4,UPI
101598,invalid_date,Pasta Point,Coffee,Beverages,339.35,8,17,mumbai,2.5,UPI
101599,08-05-2024,Pasta Point,Salad,Healthy,1166.09,1,38,,2.7,Wallet
101600,25-05-2024,Tandoori Express,Noodles,Chinese,1458.67,5,75,Chennai,1.5,UPI
101601,28-04-2024,Pasta Point,Sandwich,Snacks,1091.47,4,39,Hyderabad,2.5,Wallet
101602,14-05-2024,Healthy Bites,Sushi,Japanese,,3,16,DELHI,1.7,Wallet
101603,29-03-2024,Healthy Bites,Paneer Tikka,Indian,625.04,8,82,Hyderabad,1.7,UPI
101604,11-05-2024,Healthy Bites,Paneer Tikka,Indian,1122.3,6,71,Chennai,2.6,Wallet
101605,04-06-2024,Spice Villa,Paneer Tikka,Indian,1189,two,32,delhi,6,Card
101606,18-01-2024,Healthy Bites,Biryani,Indian,349.23,2,26,Delhi,1.1,Wallet
101607,24-05-2024,Spice Villa,Salad,Healthy,1108.61,5,39,mumbai,4.5,Cash
101608,24-03-2024,Sushi World,Burger,Fast Food,896.37,8,85,bangalore,2.7,Card
101609,25-05-2024,Spice Villa,Pasta,Italian,96.13,3,late,bangalore,1.9,Wallet
101610,19-05-2024,Pizza Nation,Paneer Tikka,Indian,450.65,7,82,Delhi,4.3,Card
101611,26-01-2024,Wok Station,Salad,Healthy,86.13,6,10,bangalore,2.6,Card
101612,19-03-2024,Spice Villa,Coffee,Beverages,1005.33,5,10,delhi,4.2,UPI
101613,20-02-2024,Sushi World,Noodles,Chinese,1012.44,6,22,delhi,-1,Wallet
101614,29-05-2024,Burger Hub,Noodles,Chinese,202.35,3,28,delhi,4.3,UPI
101615,20-05-2024,Biryani House,Sandwich,Snacks,732.66,3,49,mumbai,2.8,Wallet
101616,02-01-2024,Burger Hub,Salad,Healthy,1441.45,3,50,Chennai,4.7,Wallet
101617,23-01-2024,Pizza Nation,Noodles,Chinese,943.79,1,81,Mumbai,4.9,UPI
101618,19-05-2024,Healthy Bites,Sandwich,Snacks,460.54,5,,,2.4,Cash
101619,05-05-2024,Biryani House,Noodles,Chinese,1100,6,24,Delhi,1.2,Cash
101620,05-01-2024,Burger Hub,Sushi,Japanese,1347.01,5,49,Mumbai,2.1,UPI
101621,11-01-2024,Pizza Nation,Pasta,Italian,114.27,7,30,Bangalore,4,Wallet
101622,13-03-2024,Burger Hub,Sushi,Japanese,838.53,three,53,,4.6,UPI
101623,08-05-2024,Sushi World,Biryani,Indian,672.88,4,69,Delhi,4.4,Wallet
101624,02-06-2024,Burger Hub,Coffee,Beverages,1450.24,1,15,delhi,3.9,Card
101625,27-03-2024,Pizza Nation,Biryani,Indian,1046.66,7,22,Bangalore,2.1,UPI
101626,02-06-2024,Sushi World,Salad,Healthy,249.41,7,late,Pune,2.3,Cash
101627,22-06-2024,Biryani House,Coffee,Beverages,595.97,8,17,Pune,3.7,UPI
101628,04-05-2024,Biryani House,Pizza,Fast Food,490.77,6,83,bangalore,4.5,UPI
101629,16-05-2024,Spice Villa,Salad,Healthy,1078.43,1,11,DELHI,2.5,Card
101630,02-03-2024,Wok Station,Coffee,Beverages,88.43,7,-5,Delhi,2.6,Card
101631,03-01-2024,Spice Villa,Burger,Fast Food,1339.68,7,11,Hyderabad,3.4,Cash
101632,25-06-2024,Pizza Nation,Paneer Tikka,Indian,163.36,1,27,Chennai,,Card
101633,12-01-2024,Biryani House,Paneer Tikka,Indian,600.67,3,15,Chennai,-1,Card
101634,27-02-2024,Tandoori Express,Coffee,Beverages,446.06,3,,delhi,4.7,Cash
101635,25-03-2024,Pizza Nation,Sandwich,Snacks,925.25,6,46,bangalore,4.4,UPI
101636,27-01-2024,Healthy Bites,Pasta,Italian,606.81,8,-5,DELHI,-1,Card
101637,09-05-2024,Cafe Aroma,Sandwich,Snacks,not_available,7,,delhi,1.3,Card
101638,16-01-2024,Burger Hub,Biryani,Indian,407.17,2,16,DELHI,2.8,Card
101639,25-01-2024,Pizza Nation,Sushi,Japanese,918.84,5,,Bangalore,2.5,Wallet
101640,21-04-2024,Burger Hub,Paneer Tikka,Indian,733.53,2,77,mumbai,3.1,Wallet
101641,09-06-2024,Sushi World,Paneer Tikka,Indian,631.45,4,51,Chennai,3,Wallet
101642,23-01-2024,Burger Hub,Sandwich,Snacks,745.56,4,71,Mumbai,4.2,Cash
101643,29-06-2024,Healthy Bites,Pizza,Fast Food,116.26,8,34,Chennai,1.6,UPI
101644,11-02-2024,Sushi World,Pasta,Italian,1302.07,1,81,Chennai,2.3,Wallet
101645,27-03-2024,Healthy Bites,Paneer Tikka,Indian,446.77,4,30,Delhi,3.1,UPI
101646,24-02-2024,Spice Villa,Biryani,Indian,213.37,two,32,Chennai,2.2,Cash
101647,28-03-2024,Healthy Bites,Paneer Tikka,Indian,1343.03,three,20,bangalore,2.1,Cash
101648,10-04-2024,Pasta Point,Coffee,Beverages,1059.41,4,38,Mumbai,1,UPI
101649,22-02-2024,Spice Villa,Pasta,Italian,694.14,3,73,bangalore,2.9,Cash
101650,09-01-2024,Cafe Aroma,Salad,Healthy,1116.76,8,56,Bangalore,2.5,UPI
101651,06-05-2024,Wok Station,Paneer Tikka,Indian,272.09,1,48,Pune,1.5,Wallet
101652,invalid_date,Pasta Point,Coffee,Beverages,687.8,6,10,Delhi,2.7,UPI
101653,13-03-2024,Sushi World,Salad,Healthy,1020.55,7,43,mumbai,3.9,Card
101654,18-05-2024,Biryani House,Paneer Tikka,Indian,376.59,4,83,Hyderabad,4,Cash
101655,21-04-2024,Healthy Bites,Sushi,Japanese,798.64,three,late,DELHI,2.7,UPI
101656,15-06-2024,Healthy Bites,Biryani,Indian,621.03,3,84,delhi,4.5,Card
101657,27-06-2024,Tandoori Express,Paneer Tikka,Indian,562,1,33,DELHI,2.7,UPI
101658,09-05-2024,Healthy Bites,Biryani,Indian,1078.54,8,30,delhi,3.9,UPI
101659,09-04-2024,Sushi World,Pasta,Italian,993,1,79,bangalore,2.2,Cash
101660,08-06-2024,Tandoori Express,Biryani,Indian,605.51,5,51,bangalore,3.7,UPI
101661,19-05-2024,Sushi World,Sandwich,Snacks,1295.97,8,60,DELHI,1.2,Wallet
101662,12-03-2024,Cafe Aroma,Pizza,Fast Food,90.52,6,67,Pune,2.6,Wallet
101663,invalid_date,Pasta Point,Noodles,Chinese,589.03,2,32,bangalore,2.7,Wallet
101664,31-03-2024,Wok Station,Noodles,Chinese,669.19,3,17,delhi,2.7,UPI
101665,21-02-2024,Tandoori Express,Pasta,Italian,449.22,8,10,bangalore,4.4,Wallet
101666,12-01-2024,Wok Station,Burger,Fast Food,1267.83,1,67,mumbai,,Card
101667,08-01-2024,Sushi World,Pasta,Italian,663.92,6,79,mumbai,3.1,Cash
101668,27-05-2024,Tandoori Express,Biryani,Indian,97.2,2,70,DELHI,4.5,Card
101669,22-02-2024,Spice Villa,Noodles,Chinese,235.51,5,48,bangalore,1.2,Wallet
101670,09-06-2024,Wok Station,Sushi,Japanese,100.11,4,12,Delhi,3.3,UPI
101671,05-02-2024,Burger Hub,Salad,Healthy,956.13,1,21,mumbai,3.1,Cash
101672,02-04-2024,Sushi World,Coffee,Beverages,298.06,8,70,delhi,2.7,Card
101673,04-06-2024,Wok Station,Pizza,Fast Food,1127.7,3,74,Pune,3.9,Wallet
101674,08-06-2024,Tandoori Express,Sandwich,Snacks,676.8,4,64,DELHI,-1,Wallet
101675,31-05-2024,Biryani House,Salad,Healthy,813.22,8,10,Pune,1.7,Cash
101676,07-04-2024,Pizza Nation,Noodles,Chinese,832.08,2,74,Bangalore,4.1,Card
101677,01-05-2024,Healthy Bites,Salad,Healthy,1267.09,3,68,Hyderabad,1.9,Cash
101678,18-05-2024,Spice Villa,Pasta,Italian,1044.62,1,64,Chennai,2.1,Cash
101679,21-02-2024,Tandoori Express,Sandwich,Snacks,1477.89,5,66,delhi,2.3,Cash
101680,10-05-2024,Sushi World,Coffee,Beverages,174.16,6,17,,2.2,Wallet
101681,24-06-2024,Cafe Aroma,Pasta,Italian,378.34,8,77,delhi,1.6,UPI
101682,19-05-2024,Healthy Bites,Biryani,Indian,234.46,1,52,Hyderabad,3.2,Wallet
101683,01-06-2024,Wok Station,Pizza,Fast Food,1237.98,8,59,delhi,4.4,Cash
101684,29-06-2024,Healthy Bites,Coffee,Beverages,763.09,3,87,bangalore,1.9,Card
101685,12-05-2024,Biryani House,Paneer Tikka,Indian,424.51,7,68,Mumbai,2.7,UPI
101686,25-02-2024,Pasta Point,Noodles,Chinese,98.84,4,31,Bangalore,3.6,Card
101687,26-02-2024,Pasta Point,Burger,Fast Food,1365.2,2,89,,4.5,Card
101688,14-01-2024,Burger Hub,Sushi,Japanese,1474.23,2,49,,4.6,Cash
101689,10-04-2024,Sushi World,Pasta,Italian,1206.46,4,66,Kolkata,3.5,Cash
101690,09-06-2024,Healthy Bites,Burger,Fast Food,1327.24,8,28,bangalore,4.9,Card
101691,17-03-2024,Cafe Aroma,Sushi,Japanese,895.8,4,64,delhi,2.7,Wallet
101692,25-04-2024,Spice Villa,Biryani,Indian,761.27,4,55,DELHI,3,UPI
101693,23-05-2024,Sushi World,Coffee,Beverages,638.77,4,27,,1.4,Card
101694,invalid_date,Sushi World,Pasta,Italian,506.12,6,,Chennai,3.3,UPI
101695,01-04-2024,Tandoori Express,Sushi,Japanese,1282.11,7,25,Pune,3.5,Cash
101696,20-01-2024,Tandoori Express,Coffee,Beverages,1391.15,7,,delhi,,Wallet
101697,29-06-2024,Wok Station,Paneer Tikka,Indian,1264.46,5,71,Kolkata,4.6,UPI
101698,21-02-2024,Biryani House,Coffee,Beverages,1125.04,3,46,Delhi,5,UPI
101699,16-04-2024,Pasta Point,Salad,Healthy,1143.72,7,33,Chennai,4.6,Cash
101700,12-03-2024,Cafe Aroma,Paneer Tikka,Indian,667.69,1,50,Delhi,4.7,UPI
101701,21-05-2024,Spice Villa,Pasta,Italian,1469.96,1,36,bangalore,4.9,Wallet
101702,11-03-2024,Healthy Bites,Noodles,Chinese,213.18,2,48,Hyderabad,2.6,UPI
101703,06-04-2024,Sushi World,Biryani,Indian,577.66,7,65,delhi,1.6,Wallet
